mode,evaluated_index,distance_error_voxels,time_distance_error_frames,full_quaternion_angle_error_deg,length_error_voxels
all_groundtruth_centers,77,0.7071067811865476,0,24.503858787388932,0.97770405
all_groundtruth_centers,78,0.7071067811865476,0,126.78363874044165,3.1940832
all_groundtruth_centers,79,0.0,0,11.980982423308486,2.4162045
all_groundtruth_centers,80,0.5,0,6.882752421682465,3.5673342
all_groundtruth_centers,81,0.0,0,16.51691951691134,2.3679266
all_groundtruth_centers,82,0.5,0,13.374398244991959,3.5662155
all_groundtruth_centers,83,0.5,0,12.007798702372257,2.1724377
all_groundtruth_centers,84,0.5,0,17.757410693235627,3.7311125
all_groundtruth_centers,85,0.7071067811865476,0,55.28938880226681,2.625533
all_groundtruth_centers,86,0.5,0,32.28525343305374,1.8415394
all_groundtruth_centers,87,0.5,0,9.986686350819472,1.6066437
all_groundtruth_centers,88,0.5,0,6.738088826475767,1.4383211
all_groundtruth_centers,89,0.0,0,11.912596635595085,7.668953
all_groundtruth_centers,90,0.7071067811865476,0,45.20887437448105,3.375698
all_groundtruth_centers,91,0.5,0,17.792240040678614,1.5464897
all_groundtruth_centers,92,0.5,0,3.3944929095338883,1.9762783
all_groundtruth_centers,93,0.7071067811865476,0,10.60718344551083,0.67889977
all_groundtruth_centers,94,0.7071067811865476,0,23.23469631602717,0.38272095
all_groundtruth_centers,95,0.8660254037844386,0,163.70196446979875,0.3226509
all_groundtruth_centers,96,0.5,0,15.267176748902251,2.5404282
all_groundtruth_centers,97,0.5,0,18.046473241629478,0.6349306
all_groundtruth_centers,98,0.7071067811865476,0,45.394808573027305,2.9122953
all_groundtruth_centers,99,0.5,0,23.53950875027499,2.007204
all_groundtruth_centers,100,0.5,0,13.717499081017722,0.30139923
all_groundtruth_centers,101,0.5,0,6.888431707371588,1.5429106
all_groundtruth_centers,102,0.5,0,12.891311283125544,1.0248919
all_groundtruth_centers,103,0.5,0,18.49302565205759,1.365036
