absolute_length_error_voxels,corrected_axis_defined,corrected_nematic_axis_error_deg,frame,model,movie,predicted_axis_x,predicted_axis_y,predicted_axis_z,predicted_length_voxels,predicted_quaternion_vector_norm,production_quaternion_error_deg,sample_index,scope,true_axis_x,true_axis_y,true_axis_z,true_length_voxels,true_quaternion_vector_norm
11.063255310058594,True,40.40767288208008,3,original,movie_M,0.37680500745773315,-0.4451776444911957,0.8123021125793457,17.771459579467773,0.7227528095245361,92.04069519042969,13,controlled_unique_movie_M_crops,-0.0,-0.8944271802902222,0.4472135901451111,6.7082037925720215,0.9732490181922913
8.74630355834961,True,85.9502182006836,3,original,movie_M,0.34912434220314026,0.31977441906929016,0.8808272480964661,17.052927017211914,0.5491632223129272,148.48106384277344,14,controlled_unique_movie_M_crops,-0.24077172577381134,-0.8427009582519531,0.4815434515476227,8.306623458862305,0.9598700404167175
10.546442985534668,True,88.51360321044922,3,original,movie_M,0.1889590620994568,-0.5661002397537231,0.802386999130249,17.757545471191406,0.7940129041671753,109.68183135986328,15,controlled_unique_movie_M_crops,0.0,0.8320502638816833,0.5547001957893372,7.211102485656738,0.28978416323661804
8.978084564208984,True,86.06459045410156,3,original,movie_M,0.41148853302001953,0.08982448279857635,0.9069777727127075,16.788333892822266,0.39994558691978455,140.511474609375,16,controlled_unique_movie_M_crops,-0.5121474862098694,-0.7682212591171265,0.38411062955856323,7.8102498054504395,0.9402716159820557
12.144161224365234,True,34.43711853027344,4,original,movie_M,0.16038882732391357,0.5062360167503357,0.8473491072654724,19.492630004882812,0.4539598822593689,31.451133728027344,17,controlled_unique_movie_M_crops,0.40824830532073975,0.8164966106414795,0.40824830532073975,7.348469257354736,0.302905410528183
9.976446151733398,True,81.77067565917969,4,original,movie_M,0.2908921539783478,0.25710973143577576,0.9215618968009949,18.03870391845703,0.3246977925300598,145.703369140625,18,controlled_unique_movie_M_crops,-0.6201736927032471,-0.7442083954811096,0.24806948006153107,8.062257766723633,0.9338651895523071
9.46234130859375,True,63.81791305541992,4,original,movie_M,0.17774683237075806,0.03619137778878212,0.9834105372428894,16.46234130859375,0.5160091519355774,126.72735595703125,19,controlled_unique_movie_M_crops,0.285714328289032,-0.8571428060531616,0.4285714328289032,7.0,0.9636241793632507
10.534863471984863,True,53.79338073730469,4,original,movie_M,0.24490933120250702,-0.4562675356864929,0.8554760217666626,16.617626190185547,0.5336518883705139,134.84811401367188,20,controlled_unique_movie_M_crops,-0.0,-0.9863938689231873,0.16439898312091827,6.082762718200684,0.9965927004814148
9.700647354125977,True,39.43115234375,4,original,movie_M,0.12827184796333313,-0.3859371840953827,0.9135637879371643,16.980756759643555,0.6645575761795044,50.17520523071289,21,controlled_unique_movie_M_crops,0.0,0.2747211456298828,0.9615239500999451,7.280109882354736,0.6021955013275146
12.144599914550781,True,72.08361053466797,4,original,movie_M,0.15578441321849823,0.5408016443252563,0.8265983462333679,18.5477237701416,0.21948684751987457,122.17386627197266,22,controlled_unique_movie_M_crops,0.0,-0.6246950626373291,0.7808688282966614,6.4031243324279785,0.901303231716156
11.854270935058594,True,54.18255615234375,4,original,movie_M,0.15139029920101166,-0.16715995967388153,0.9742374420166016,18.562475204467773,0.4287984371185303,126.28399658203125,23,controlled_unique_movie_M_crops,-0.0,-0.8944271802902222,0.4472135901451111,6.7082037925720215,0.9732490181922913
9.789873123168945,True,30.916179656982422,5,original,movie_M,0.4055819809436798,0.06757516413927078,0.9115573167800903,17.069982528686523,0.42077556252479553,66.87491607666016,24,controlled_unique_movie_M_crops,0.0,-0.2747211158275604,0.9615239500999451,7.280109882354736,0.7983486652374268
10.642913818359375,True,11.028820037841797,5,original,movie_M,0.1862606704235077,-0.18200179934501648,0.9654958844184875,17.71398162841797,0.6281973719596863,25.37015151977539,25,controlled_unique_movie_M_crops,0.0,-0.1414213478565216,0.9899494647979736,7.071067810058594,0.7554540038108826
9.329883575439453,True,79.51177978515625,5,original,movie_M,0.1964416652917862,-0.18203333020210266,0.9634700417518616,16.329883575439453,0.5220561027526855,169.09371948242188,26,controlled_unique_movie_M_crops,-0.0,-1.0,-0.0,7.0,1.0
10.9447021484375,True,59.827964782714844,5,original,movie_M,0.22246228158473969,-0.7033188343048096,0.6751689910888672,16.68926429748535,0.7471209764480591,82.71892547607422,27,controlled_unique_movie_M_crops,0.6963106393814087,0.17407765984535217,0.6963106393814087,5.74456262588501,0.6426205635070801
11.330652236938477,True,88.96085357666016,5,original,movie_M,0.2544673979282379,-0.6708857417106628,0.6965333223342896,16.987506866455078,0.8745555281639099,125.98819732666016,28,controlled_unique_movie_M_crops,0.0,0.7071068286895752,0.7071068286895752,5.656854152679443,0.3826834261417389
10.09641170501709,True,73.29595947265625,5,original,movie_M,0.2770691215991974,-0.43424680829048157,0.8571245670318604,16.179174423217773,0.6757909059524536,88.12843322753906,29,controlled_unique_movie_M_crops,0.0,0.986393928527832,0.16439896821975708,6.082762718200684,0.0824805349111557
10.502420425415039,True,38.75310134887695,5,original,movie_M,0.12081179767847061,-0.48042020201683044,0.8686776757240295,17.573488235473633,0.6989755630493164,77.97598266601562,30,controlled_unique_movie_M_crops,-0.4242640435695648,-0.7071067690849304,0.5656854510307312,7.071067810058594,0.9238795638084412
10.631162643432617,True,82.01148986816406,5,original,movie_M,0.00828185398131609,-0.015568217262625694,0.999844491481781,17.034286499023438,0.48953720927238464,59.031822204589844,31,controlled_unique_movie_M_crops,-0.31234753131866455,0.9370425939559937,0.15617376565933228,6.4031243324279785,0.1774224191904068
10.953815460205078,True,74.78154754638672,5,original,movie_M,0.22889170050621033,-0.6446008086204529,0.7294507026672363,17.511253356933594,0.8254699110984802,125.84426879882812,32,controlled_unique_movie_M_crops,-0.45749568939208984,0.762492835521698,0.45749568939208984,6.557438373565674,0.3446064591407776
9.965539932250977,True,48.0302848815918,5,original,movie_M,0.10787792503833771,-0.23233352601528168,0.9666351079940796,16.522977828979492,0.6744700074195862,94.64988708496094,33,controlled_unique_movie_M_crops,0.4574957489967346,-0.762492835521698,0.4574957489967346,6.557438373565674,0.9387472867965698
9.508094787597656,True,80.22492980957031,5,original,movie_M,0.27021777629852295,-0.10274103283882141,0.9573017954826355,16.290424346923828,0.5497466921806335,67.12144470214844,34,controlled_unique_movie_M_crops,0.4423258900642395,0.884651780128479,0.14744196832180023,6.78233003616333,0.24015437066555023
11.144340515136719,True,31.43712043762207,6,original,movie_M,0.3747163712978363,0.692869246006012,0.6160518527030945,17.8525447845459,0.22131098806858063,52.329219818115234,35,controlled_unique_movie_M_crops,0.7453559637069702,0.2981424033641815,0.5962847471237183,6.7082037925720215,0.5923924446105957
11.523113250732422,True,50.66695785522461,6,original,movie_M,0.40547725558280945,-0.034543007612228394,0.9134522676467896,18.305442810058594,0.5996088981628418,71.73442077636719,36,controlled_unique_movie_M_crops,-0.4423259198665619,-0.14744195342063904,0.8846516609191895,6.78233003616333,0.7574437260627747
10.228538513183594,True,75.71475982666016,6,original,movie_M,0.266987144947052,0.10225967317819595,0.9582592844963074,17.228538513183594,0.5357654690742493,138.65113830566406,37,controlled_unique_movie_M_crops,-0.285714328289032,-0.8571428060531616,0.4285714328289032,7.0,0.9636241793632507
10.677812576293945,True,68.07482147216797,6,original,movie_M,0.14963291585445404,-0.38334333896636963,0.9114043116569519,17.74888038635254,0.6399085521697998,73.47310638427734,38,controlled_unique_movie_M_crops,0.0,0.7071068286895752,0.7071068286895752,7.071067810058594,0.3826834261417389
10.260417938232422,True,53.32347869873047,6,original,movie_M,0.4208115339279175,-0.16001394391059875,0.8929240107536316,16.663541793823242,0.428409606218338,44.587425231933594,39,controlled_unique_movie_M_crops,0.0,0.6246950030326843,0.7808687686920166,6.4031243324279785,0.4331887662410736
11.844490051269531,True,27.625965118408203,6,original,movie_M,0.1544078141450882,-0.4372340738773346,0.8859935402870178,16.84449005126953,0.7278416156768799,39.59953689575195,40,controlled_unique_movie_M_crops,0.0,0.0,1.0,5.0,0.7071068286895752
8.951944351196289,True,70.03331756591797,6,original,movie_M,0.15178357064723969,-0.33147865533828735,0.9311732649803162,16.76219367980957,0.7467145323753357,89.16842651367188,41,controlled_unique_movie_M_crops,0.0,0.7682212591171265,0.6401843428611755,7.8102498054504395,0.3404253125190735
9.467657089233398,True,89.77330017089844,7,original,movie_M,0.02007145993411541,0.3124079704284668,0.9497359395027161,15.79221248626709,0.2208683341741562,161.92405700683594,42,controlled_unique_movie_M_crops,-0.0,-0.9486833214759827,0.3162277638912201,6.324555397033691,0.9870874285697937
9.854986190795898,True,32.02717971801758,7,original,movie_M,0.21681414544582367,-0.6383353471755981,0.7385929226875305,17.203454971313477,0.5733898878097534,56.245643615722656,43,controlled_unique_movie_M_crops,-0.1360827535390854,-0.2721655070781708,0.9525793790817261,7.348469257354736,0.7975479960441589
10.443548202514648,True,2.6294965744018555,7,original,movie_M,0.18653428554534912,-0.003777026431635022,0.9824411869049072,17.514616012573242,0.4664532542228699,34.52573776245117,44,controlled_unique_movie_M_crops,0.141421377658844,0.0,0.9899494647979736,7.071067810058594,0.7071067690849304
10.503787994384766,True,36.33894348144531,7,original,movie_M,0.10188811272382736,-0.10325849056243896,0.9894223213195801,18.377796173095703,0.4476374685764313,49.130577087402344,45,controlled_unique_movie_M_crops,0.6350006461143494,0.1270001381635666,0.7620007991790771,7.874007701873779,0.6606813669204712
10.069563865661621,True,47.39534378051758,7,original,movie_M,0.22096382081508636,0.5603086948394775,0.7982662916183472,17.61939811706543,0.3348467946052551,35.57976531982422,46,controlled_unique_movie_M_crops,-0.5298129916191101,0.662266194820404,0.5298129916191101,7.549834251403809,0.410934180021286
10.711475372314453,True,51.93647384643555,7,original,movie_M,0.24143293499946594,-0.1524977684020996,0.9583603739738464,17.114599227905273,0.5928541421890259,55.70201873779297,47,controlled_unique_movie_M_crops,0.46852126717567444,0.6246950030326843,0.6246950030326843,6.4031243324279785,0.4331887662410736
10.069453239440918,True,66.85768127441406,7,original,movie_M,0.1861565113067627,-0.5312474966049194,0.826511800289154,17.280555725097656,0.6430655717849731,74.79307556152344,48,controlled_unique_movie_M_crops,0.0,0.5547001361846924,0.8320503234863281,7.211102485656738,0.4718579351902008
9.583501815795898,True,19.888540267944336,7,original,movie_M,0.3391783833503723,-0.28356024622917175,0.8969680070877075,16.863611221313477,0.5428310632705688,48.077632904052734,49,controlled_unique_movie_M_crops,0.0,-0.2747211158275604,0.9615239500999451,7.280109882354736,0.7983486652374268
9.542901992797852,True,65.09228515625,8,original,movie_M,0.18751251697540283,-0.42115795612335205,0.8873922824859619,16.54290199279785,0.634376585483551,149.00779724121094,50,controlled_unique_movie_M_crops,-0.0,-1.0,-0.0,7.0,1.0
9.233406066894531,True,26.62233543395996,8,original,movie_M,0.15321150422096252,-0.18206638097763062,0.9712765216827393,15.790844917297363,0.65996253490448,52.99646759033203,51,controlled_unique_movie_M_crops,0.45749565958976746,-0.45749565958976746,0.7624928951263428,6.557438373565674,0.8536673188209534
10.027596473693848,True,61.1822395324707,8,original,movie_M,0.3330844044685364,-0.4331602454185486,0.8375123739242554,16.11035919189453,0.5200081467628479,142.64334106445312,52,controlled_unique_movie_M_crops,0.16439898312091827,-0.9863938689231873,-0.0,6.082762718200684,0.9965927004814148
9.345257759094238,True,59.43502426147461,8,original,movie_M,0.2868574261665344,0.19874721765518188,0.9371299147605896,16.895092010498047,0.4846999943256378,50.1804084777832,53,controlled_unique_movie_M_crops,0.26490646600723267,0.9271726608276367,0.26490646600723267,7.549834251403809,0.19082368910312653
11.458381652832031,True,48.74345397949219,8,original,movie_M,0.3114576041698456,0.11176321655511856,0.9436647295951843,18.015819549560547,0.518395185470581,45.982704162597656,54,controlled_unique_movie_M_crops,0.45749568939208984,0.762492835521698,0.45749568939208984,6.557438373565674,0.3446064591407776
12.037458419799805,True,86.22945404052734,8,original,movie_M,0.3156994581222534,-0.3335801959037781,0.8882894515991211,17.868410110473633,0.695906400680542,94.70504760742188,55,controlled_unique_movie_M_crops,-0.5144957900047302,0.6859943270683289,0.5144957900047302,5.830951690673828,0.39623579382896423
9.778549194335938,True,10.742097854614258,8,original,movie_M,0.0012919658329337835,-0.18638406693935394,0.9824761152267456,16.778549194335938,0.6056116819381714,20.898788452148438,56,controlled_unique_movie_M_crops,0.0,0.0,1.0,7.0,0.7071068286895752
10.28265380859375,True,16.27920150756836,8,original,movie_M,0.16705100238323212,-0.12563259899616241,0.9779112339019775,17.631122589111328,0.5375915765762329,25.846771240234375,57,controlled_unique_movie_M_crops,0.27216553688049316,0.13608276844024658,0.9525793194770813,7.348469257354736,0.6572356224060059
7.583069801330566,True,72.3276596069336,9,original,movie_M,0.11960535496473312,-0.23239168524742126,0.9652402400970459,15.264215469360352,0.5407614707946777,67.21778869628906,58,controlled_unique_movie_M_crops,0.6509445309638977,0.6509445309638977,0.39056670665740967,7.681145668029785,0.41776517033576965
9.966854095458984,True,21.44963264465332,9,original,movie_M,0.3594929575920105,0.320116251707077,0.8765217661857605,17.246963500976562,0.4191960394382477,32.613861083984375,59,controlled_unique_movie_M_crops,0.0,0.2747211456298828,0.9615239500999451,7.280109882354736,0.6021955013275146
9.96173095703125,True,65.4592056274414,9,original,movie_M,0.22206391394138336,-0.4293777644634247,0.8753983378410339,16.36485481262207,0.680348813533783,76.93448638916016,60,controlled_unique_movie_M_crops,0.0,0.6246950030326843,0.7808687686920166,6.4031243324279785,0.4331887662410736
10.69137191772461,True,43.04721450805664,9,original,movie_M,0.32130375504493713,0.17792962491512299,0.9301101565361023,17.832799911499023,0.39699405431747437,33.10425567626953,61,controlled_unique_movie_M_crops,-0.1400279998779297,0.7001400589942932,0.7001400589942932,7.141428470611572,0.38720792531967163
9.771963119506836,True,49.1821403503418,9,original,movie_M,0.16682982444763184,-0.6352856755256653,0.7540424466133118,17.8960018157959,0.8212911486625671,76.92900848388672,62,controlled_unique_movie_M_crops,0.4923659563064575,0.12309148907661438,0.861640453338623,8.124038696289062,0.6621587872505188
6.878717422485352,True,77.11932373046875,9,original,movie_M,0.18126967549324036,-0.2300471067428589,0.9561483860015869,15.185340881347656,0.690080463886261,84.90599822998047,63,controlled_unique_movie_M_crops,-0.24077169597148895,0.8427009582519531,0.4815433919429779,8.306623458862305,0.2804452180862427
9.573829650878906,True,29.705726623535156,9,original,movie_M,0.08268673717975616,-0.3101854622364044,0.9470733404159546,16.853939056396484,0.5225780010223389,51.09435272216797,64,controlled_unique_movie_M_crops,0.5494422912597656,-0.1373605728149414,0.8241633772850037,7.280109882354736,0.7541089057922363
9.991134643554688,True,42.93082809448242,9,original,movie_M,0.24980902671813965,-0.4649331271648407,0.8493718504905701,17.865142822265625,0.7420910596847534,60.779483795166016,65,controlled_unique_movie_M_crops,0.38100042939186096,0.2540002465248108,0.8890008926391602,7.874007701873779,0.610737144947052
10.64554214477539,True,69.44292449951172,9,original,movie_M,0.31798821687698364,-0.37443581223487854,0.8710231184959412,17.716609954833984,0.609449028968811,70.94974517822266,66,controlled_unique_movie_M_crops,0.0,0.7071068286895752,0.7071068286895752,7.071067810058594,0.3826834261417389
9.694174766540527,True,33.91096496582031,9,original,movie_M,0.25895190238952637,-0.049177199602127075,0.9646375179290771,16.905277252197266,0.37852442264556885,88.9238052368164,67,controlled_unique_movie_M_crops,0.0,-0.5547001957893372,0.8320503234863281,7.211102485656738,0.881674587726593
9.4642333984375,True,87.85894775390625,10,original,movie_M,-0.007050227839499712,-0.1783033162355423,0.9839503169059753,16.535301208496094,0.5480214953422546,67.2026138305664,68,controlled_unique_movie_M_crops,0.0,0.9899495244026184,0.1414213478565216,7.071067810058594,0.07088901847600937
10.575681686401367,True,18.443992614746094,10,original,movie_M,0.2196589708328247,0.2185792624950409,0.9507749080657959,17.283885955810547,0.3821031153202057,49.05547332763672,69,controlled_unique_movie_M_crops,0.4472135901451111,0.0,0.8944271802902222,6.7082037925720215,0.7071067690849304
11.541604042053223,True,24.780393600463867,10,original,movie_M,0.26915013790130615,-0.4079330265522003,0.8724384903907776,19.157377243041992,0.7526963353157043,36.84018325805664,70,controlled_unique_movie_M_crops,0.39391928911209106,0.0,0.9191450476646423,7.6157732009887695,0.7071067690849304
9.792999267578125,True,46.63944625854492,10,original,movie_M,0.18312658369541168,-0.07705285400152206,0.9800650477409363,16.86406707763672,0.6502236127853394,90.6324691772461,71,controlled_unique_movie_M_crops,0.4242640435695648,-0.7071067690849304,0.5656854510307312,7.071067810058594,0.9238795638084412
10.147296905517578,True,46.83858108520508,10,original,movie_M,0.3376730978488922,-0.15716056525707245,0.9280503988265991,17.495765686035156,0.5346340537071228,79.90771484375,72,controlled_unique_movie_M_crops,-0.40824830532073975,-0.40824830532073975,0.8164966106414795,7.348469257354736,0.8391210436820984
9.727479934692383,True,67.2824935913086,10,original,movie_M,0.283130019903183,-0.47763791680336,0.8316845893859863,17.789737701416016,0.7604244351387024,119.1385269165039,73,controlled_unique_movie_M_crops,-0.6201736927032471,-0.7442083954811096,0.24806948006153107,8.062257766723633,0.9338651895523071
11.78893756866455,True,83.9419937133789,10,original,movie_M,0.056800127029418945,-0.21382880210876465,0.9752184152603149,18.113492965698242,0.6007707715034485,73.88199615478516,74,controlled_unique_movie_M_crops,0.0,0.9486832618713379,0.3162277340888977,6.324555397033691,0.16018228232860565
8.816061019897461,True,59.20005798339844,10,original,movie_M,0.2803143858909607,-0.06826692074537277,0.9574776887893677,17.001413345336914,0.5273333191871643,121.49119567871094,75,controlled_unique_movie_M_crops,0.36650827527046204,-0.8551861047744751,0.36650827527046204,8.185352325439453,0.9631163477897644
11.51694107055664,True,4.914780616760254,10,original,movie_M,-0.024618368595838547,-0.08205994963645935,0.9963232278823853,17.51694107055664,0.6010788083076477,17.33709716796875,76,controlled_unique_movie_M_crops,0.0,0.0,1.0,6.0,0.7071068286895752
10.969049453735352,True,53.38898468017578,10,original,movie_M,0.11672275513410568,0.030420780181884766,0.9926985502243042,17.372173309326172,0.5007549524307251,110.7335433959961,77,controlled_unique_movie_M_crops,-0.0,-0.7808687686920166,0.6246950626373291,6.4031243324279785,0.9436283111572266
10.250802040100098,True,64.943115234375,10,original,movie_M,0.36517882347106934,0.43035033345222473,0.825495719909668,17.800636291503906,0.3442225158214569,53.79250717163086,78,controlled_unique_movie_M_crops,-0.6622661352157593,0.5298129320144653,0.5298129320144653,7.549834251403809,0.4848645031452179
10.990148544311523,True,47.527915954589844,10,original,movie_M,0.3644506335258484,-0.15558218955993652,0.9181339740753174,17.990148544311523,0.49892956018447876,75.99585723876953,79,controlled_unique_movie_M_crops,-0.4285714328289032,-0.2857142686843872,0.8571428656578064,7.0,0.8017837405204773
0.7398905754089355,True,9.49007511138916,2,retrained,movie_M,-0.15608792006969452,-0.24295391142368317,-0.9573975205421448,7.373140335083008,0.9348483681678772,150.03890991210938,0,controlled_unique_movie_M_crops,0.30151131749153137,0.30151131749153137,0.9045339822769165,6.633249759674072,0.5909690260887146
1.2064814567565918,True,12.157515525817871,2,retrained,movie_M,-0.06489284336566925,-0.8585914969444275,-0.5085367560386658,6.276833534240723,0.9053435921669006,165.7004852294922,1,controlled_unique_movie_M_crops,0.26726123690605164,0.8017836809158325,0.5345224738121033,7.4833149909973145,0.3148144483566284
0.3613243103027344,True,12.088208198547363,2,retrained,movie_M,-0.17324195802211761,-0.3794565200805664,-0.9088454246520996,7.12199068069458,0.8934250473976135,176.79360961914062,2,controlled_unique_movie_M_crops,0.26726123690605164,0.5345224738121033,0.8017837405204773,7.4833149909973145,0.4824300706386566
0.3444552421569824,True,15.066651344299316,2,retrained,movie_M,-0.21063406765460968,-0.8370766639709473,-0.5049118399620056,6.901893615722656,0.8533053398132324,156.27923583984375,3,controlled_unique_movie_M_crops,0.45749568939208984,0.762492835521698,0.45749568939208984,6.557438373565674,0.3446064591407776
0.20419692993164062,True,25.621618270874023,2,retrained,movie_M,-0.51261305809021,0.721825122833252,-0.46496909856796265,6.607321262359619,0.9998196363449097,55.78314971923828,4,controlled_unique_movie_M_crops,0.15617375075817108,-0.9370425343513489,0.31234750151634216,6.4031243324279785,0.9841348528862
0.40160322189331055,True,8.720171928405762,2,retrained,movie_M,-0.098621666431427,-0.9950900077819824,0.008342254906892776,7.660654544830322,0.9507853388786316,33.634647369384766,5,controlled_unique_movie_M_crops,-0.0,-0.9922779202461243,0.12403473258018494,8.062257766723633,0.9980676174163818
0.8206634521484375,True,8.659185409545898,3,retrained,movie_M,-0.09080924093723297,-0.9956483840942383,0.020928267389535904,6.250404357910156,0.9491098523139954,33.226356506347656,6,controlled_unique_movie_M_crops,-0.0,-0.9899495244026184,0.1414213329553604,7.071067810058594,0.9974842071533203
1.4474968910217285,True,23.95227813720703,3,retrained,movie_M,-0.12825055420398712,-0.9862651824951172,-0.10408033430576324,8.229826927185059,0.9416612386703491,47.24337387084961,7,controlled_unique_movie_M_crops,-0.4423258602619171,-0.8846517205238342,0.14744195342063904,6.78233003616333,0.970734715461731
0.7714023590087891,True,28.533597946166992,3,retrained,movie_M,0.06616539508104324,-0.9354177713394165,0.34729769825935364,6.577066898345947,0.9813874363899231,56.75144577026367,8,controlled_unique_movie_M_crops,-0.40824830532073975,-0.8164965510368347,0.40824830532073975,7.348469257354736,0.9530206918716431
0.7720274925231934,True,33.022003173828125,3,retrained,movie_M,-0.18976902961730957,-0.5977594256401062,-0.7788911461830139,6.6029791831970215,0.916006326675415,176.63995361328125,9,controlled_unique_movie_M_crops,0.6859943270683289,0.5144957900047302,0.5144957900047302,5.830951690673828,0.4926988184452057
1.3182196617126465,True,27.020475387573242,3,retrained,movie_M,-0.2988513112068176,-0.1567588895559311,-0.9413365721702576,7.062782287597656,0.9518634676933289,143.8737030029297,10,controlled_unique_movie_M_crops,0.6963106393814087,0.17407765984535217,0.6963106393814087,5.74456262588501,0.6426205635070801
0.11431264877319336,True,13.003143310546875,3,retrained,movie_M,-0.11612113565206528,-0.7363486289978027,-0.6665632128715515,5.9452643394470215,0.9335145950317383,168.20684814453125,11,controlled_unique_movie_M_crops,0.0,0.8574929237365723,0.5144957304000854,5.830951690673828,0.2669335603713989
0.2320094108581543,True,17.922874450683594,3,retrained,movie_M,-0.1344214379787445,-0.3206493556499481,-0.9376112818717957,7.014339447021484,0.8421536087989807,176.01039123535156,12,controlled_unique_movie_M_crops,-0.14744198322296143,0.4423258900642395,0.884651780128479,6.78233003616333,0.5280502438545227
0.8311948776245117,True,17.78612518310547,3,retrained,movie_M,0.009609075263142586,-0.9882168769836426,0.15275786817073822,7.539398670196533,0.9696354269981384,34.59315872192383,13,controlled_unique_movie_M_crops,-0.0,-0.8944271802902222,0.4472135901451111,6.7082037925720215,0.9732490181922913
1.5486245155334473,True,46.54299545288086,3,retrained,movie_M,-0.11333030462265015,0.3089819550514221,-0.9442914724349976,6.757998943328857,0.9368060827255249,117.28536224365234,14,controlled_unique_movie_M_crops,-0.24077172577381134,-0.8427009582519531,0.4815434515476227,8.306623458862305,0.9598700404167175
0.11803627014160156,True,6.238285541534424,3,retrained,movie_M,-0.06208008900284767,-0.77765291929245,-0.6256212592124939,7.32913875579834,0.8969792723655701,161.03887939453125,15,controlled_unique_movie_M_crops,0.0,0.8320502638816833,0.5547001957893372,7.211102485656738,0.28978416323661804
0.24770259857177734,True,28.214815139770508,3,retrained,movie_M,-0.045313309878110886,-0.889089047908783,0.45548591017723083,7.562547206878662,0.993195652961731,60.7901611328125,16,controlled_unique_movie_M_crops,-0.5121474862098694,-0.7682212591171265,0.38411062955856323,7.8102498054504395,0.9402716159820557
0.8978276252746582,True,31.856204986572266,4,retrained,movie_M,0.09709412604570389,-0.7792284488677979,-0.6191734671592712,8.246296882629395,0.8513215184211731,147.36395263671875,17,controlled_unique_movie_M_crops,0.40824830532073975,0.8164966106414795,0.40824830532073975,7.348469257354736,0.302905410528183
